page,number,name,price,url
12,34,Ноутбук Asus R540 ( Як Новий ),6 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-r540-yak-noviy-IDPwdTJ.html
12,35,Ноутбук HP 625 по запчастям,150 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-625-po-zapchastyam-IDHglqM.html
12,36,Ноутбук Lenovo,6 800 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-IDSEHnM.html
12,37,Ноутбук hp запчасти или востоновления,400 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-zapchasti-ili-vostonovleniya-IDSq1L0.html
12,38,Ноутбук продам бу!!!,1 400 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-prodam-bu-IDRPkbJ.html
12,39,Ноутбук Fujitsu в рабочем состоянии,2 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-fujitsu-v-rabochem-sostoyanii-IDSkHqc.html
12,40,DELL-3580 15.6 I3-6006U DDR4-8 SSD-240 батарея 4-6 годин,7 000 грн.,https://www.olx.ua//d/uk/obyavlenie/dell-3580-15-6-i3-6006u-ddr4-8-ssd-240-batareya-4-6-godin-IDSFLog.html
12,41,МОЩ! Dell 7440/Core i7-4600 4x/Видео 2GB/8GB/SSD256/АКБ 4ч!/ИДЕАЛ!,6 499 грн.,https://www.olx.ua//d/uk/obyavlenie/mosch-dell-7440-core-i7-4600-4x-video-2gb-8gb-ssd256-akb-4ch-ideal-IDS8smX.html
12,42,Компактный ноутбук ASUS ZenBook 15 UX533FD (1.5 кг) новая батарея,20 000 грн.,https://www.olx.ua//d/uk/obyavlenie/kompaktnyy-noutbuk-asus-zenbook-15-ux533fd-1-5-kg-novaya-batareya-IDSErjz.html
12,43,Ноутбук 15 6. Acer 320Гб. жоский диск. ОЗУ 3Гб.,2 750 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-15-6-acer-320gb-zhoskiy-disk-ozu-3gb-IDRH2KH.html
12,44,Продам ноутбук Hp EliteBook,5 900 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/prodam-noutbuk-hp-elitebook-IDOC56Q.html
12,45,Ноутбук Terra Mobile 1310 U4100 4Gb 120 Gb HDD,1 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-terra-mobile-1310-u4100-4gb-120-gb-hdd-IDSFREC.html
12,46,Ноутбук Asus K53SC,8 200 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-k53sc-IDSF5QO.html
12,47,Ноутбук ASUS K53U,2 000 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-k53u-IDSqzR8.html
12,48,Ноутбук (elitbook  нетбук) Hp850 G3 16g ram 256g,7 800 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-elitbook-netbuk-hp850-g3-16g-ram-256g-IDSDcFJ.html
12,49,Ноутбук Lenovo E480 Core i5-8250U|RAM 16 Gb|SSD 256 Gb|Intel HD 620,8 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-e480-core-i5-8250u-ram-16-gb-ssd-256-gb-intel-hd-620-IDSG6cZ.html
12,50,Ноутбук Lenovo G50-30,3 700 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-g50-30-IDSFguJ.html
12,51,Продам на запчасті ноутбук Lenovo g505s,1 250 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/prodam-na-zapchast-noutbuk-lenovo-g505s-IDSFNUC.html
12,52,Ноутбук HP 255!!!,2 300 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-255-IDRa3WG.html
13,1,ВЕЛИКА КІЛЬКІСТЬ!/ Ноутбук HP EliteBook 840 G3/14.0/HD/і5-6/8/256,6 799 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/velika-klkst-noutbuk-hp-elitebook-840-g3-14-0-hd-5-6-8-256-IDSCWKE.html
13,2,Ноутбуки новые и б.у ассортимент,17 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuki-novye-i-b-u-assortiment-IDRNiju.html
13,3,Магазин:Asus P43E/Core i3-2330M/4Gb/1000Gb/Intel HD 3000/Ноутбук.,4 500 грн.,https://www.olx.ua//d/uk/obyavlenie/magazinasus-p43e-core-i3-2330m-4gb-1000gb-intel-hd-3000-noutbuk-IDSDEBS.html
13,4,Ноутбук HP в идеальном состоянии,19 000 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-v-idealnom-sostoyanii-IDSF3BL.html
13,5,Ноутбук HP ProBook 645 g4,5 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-probook-645-g4-IDSbjvx.html
13,6,Ноутбук ASUS X54C,3 890 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-x54c-IDSpGzQ.html
13,7,Ноутбук Acer,4 500 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-acer-IDR9kt1.html
13,8,Ноутбук AMILO PRO V2030,200 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-amilo-pro-v2030-IDJvxcy.html
13,9,Ноутбук ASUS X75VC Black,3 999 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-x75vc-black-IDSFkNr.html
13,10,nextbook планшет/ноутбук 2/32,2 500 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/nextbook-planshet-noutbuk-2-32-IDRBIe8.html
13,11,Ноутбук Terra Mobile 1310 U4100 4Gb 120 Gb HDD,1 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-terra-mobile-1310-u4100-4gb-120-gb-hdd-IDSFREC.html
13,12,Ноутбук Dell Latitude E6400,1 550 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-dell-latitude-e6400-IDSFDpv.html
13,13,Ноутбук Lenovo 14.0,5 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-14-0-IDSFSv0.html
13,14,Ноутбук i7 - Fujitsu Lifebook U772 8 GB Ram 256 GB SSD,3 999 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-i7-fujitsu-lifebook-u772-8-gb-ram-256-gb-ssd-IDSvH5J.html
13,15,Ноутбук hp,1 900 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-IDSvCcL.html
13,16,Матрицы 14 slim 30/40 pin,1 150 грн.,https://www.olx.ua//d/uk/obyavlenie/matritsy-14-slim-30-40-pin-IDPEp5G.html
13,17,Ноутбук Lenovo G570,3 500 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-g570-IDSoaLM.html
13,18,Ноутбук Fujitsu Siemens. Amilo pa 3515,500 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-fujitsu-siemens-amilo-pa-3515-IDRVn3y.html
13,19,Ноутбук Samsung RV520 15.6’’ i3 4GB/ 500GB HDD (r267),3 999 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-samsung-rv520-15-6-i3-4gb-500gb-hdd-r267-IDQaXxK.html
13,20,Asus. Компактний ноутбук . Ноутбук для навчання. Ноутбук 2021 року,4 955 грн.,https://www.olx.ua//d/uk/obyavlenie/asus-kompaktniy-noutbuk-noutbuk-dlya-navchannya-noutbuk-2021-roku-IDSEOSS.html
13,21,АКЦИЯ!!! Геймерский Ноутбук HP Pavillion Gaming 16-a/GTX 1650 4 GB,21 999 грн.,https://www.olx.ua//d/uk/obyavlenie/aktsiya-geymerskiy-noutbuk-hp-pavillion-gaming-16-a-gtx-1650-4-gb-IDSFB7U.html
13,22,Обменяю ваш нерабочий ноутбук,Обмін,https://www.olx.ua//d/uk/obyavlenie/obmenyayu-vash-nerabochiy-noutbuk-IDQepti.html
13,23,Ноутбук samsung r522,100 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-samsung-r522-IDSpOcq.html
13,24,Ноутбук Hp Laptop Model 15db0224ur,7 999 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-laptop-model-15db0224ur-IDSG4uH.html
13,25,Продам Ноутбук Dell,1 000 грн.,https://www.olx.ua//d/uk/obyavlenie/prodam-noutbuk-dell-IDSqBBe.html
13,26,Ноутбук   hp 650,2 999 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-650-IDSh2nl.html
13,27,Б/У. MacBook Air 13 2014 I5 4GB 128GB #229,7 500 грн.,https://www.olx.ua//d/uk/obyavlenie/b-u-macbook-air-13-2014-i5-4gb-128gb-229-IDRmgj6.html
13,28,Ноутбук Lenovo Thinkpad T460. 256 SSD/ 16 DDR3. Отличное состояние.,6 700 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-thinkpad-t460-256-ssd-16-ddr3-otlichnoe-sostoyanie-IDS2mo0.html
13,29,Ноутбук ASUS Vivobook 15X OLED M1503QA-OLED029W Ryzen 5\SSD 512 GB,32 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-vivobook-15x-oled-m1503qa-oled029w-ryzen-5-ssd-512-gb-IDSCXOE.html
13,30,Ноутбук Hp,3 600 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-IDShUHc.html
13,31,Продам Ноутбук i5 Nvida під відновлення,1 450 грн.,https://www.olx.ua//d/uk/obyavlenie/prodam-noutbuk-i5-nvida-pd-vdnovlennya-IDSFRCR.html
13,32,Ноутбук lenovo Thinkpad x280  i5-8350U\8\256,8 800 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-thinkpad-x280-i5-8350u-8-256-IDSFE77.html
13,33,"Ноутбук Dell Precision M6800 17.3"" i7 3.8GHz 16GB SSD+HDD Video2Gb",15 500 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-dell-precision-m6800-17-3-i7-3-8ghz-16gb-ssd-hdd-video2gb-IDSG5zP.html
13,34,"Ноутбук Dell Latitude 5430 U Core i-7 2.1 GHz 8gb Ram ssd 256gb
256 SS",6 999 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-dell-latitude-5430-u-core-i-7-2-1-ghz-8gb-ram-ssd-256gb256-ss-IDSG4Qd.html
13,35,Ноутбук HP EliteBook 8460p core i5/RAM 6Gb/512GB SSD,4 500 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-elitebook-8460p-core-i5-ram-6gb-512gb-ssd-IDSG4De.html
13,36,Ноутбук Asus f3jp,750 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-f3jp-IDRV2of.html
13,37,Чехол на ноутбук Jinya,400 грн.,https://www.olx.ua//d/uk/obyavlenie/chehol-na-noutbuk-jinya-IDSB9Du.html
13,38,Ноутбук hp 630 на запчастини,1 400 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-630-na-zapchastini-IDSG3KB.html
13,39,Intel core i3 asus хороший ноутбук,2 399 грн.,https://www.olx.ua//d/uk/obyavlenie/intel-core-i3-asus-horoshiy-noutbuk-IDSEnhH.html
13,40,"Asus Tuf GTX 1650/15.6""/8gb/Ryzen5/SSD 512/ноутбук",18 000 грн.,https://www.olx.ua//d/uk/obyavlenie/asus-tuf-gtx-1650-15-6-8gb-ryzen5-ssd-512-noutbuk-IDSqoZp.html
13,41,Игровой ноутбук ультрабук HP 15.6 / i7 / 16gb DDR4 / 512 gb SSD / IPS,12 500 грн.,https://www.olx.ua//d/uk/obyavlenie/igrovoy-noutbuk-ultrabuk-hp-15-6-i7-16gb-ddr4-512-gb-ssd-ips-IDPwkjK.html
13,42,Ноутбук Lenovo ThinkPad e550 15.6 i5-5200 8/500,5 200 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-thinkpad-e550-15-6-i5-5200-8-500-IDSEbAF.html
13,43,Ноутбук Dell Latitude E7450 i5 5-го поколения на запчасти,2 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-dell-latitude-e7450-i5-5-go-pokoleniya-na-zapchasti-IDSFRh1.html
13,44,hp 17.3 діагональ 1Tb + 256 gb ноутбук by3021dx intel i3 1005g1,13 499 грн.,https://www.olx.ua//d/uk/obyavlenie/hp-17-3-dagonal-1tb-256-gb-noutbuk-by3021dx-intel-i3-1005g1-IDSG7tc.html
13,45,Игровой ноутбук HP 15-ay013ne /Core i7 /Radeon M /Full HD | Гарантия,11 299 грн.,https://www.olx.ua//d/uk/obyavlenie/igrovoy-noutbuk-hp-15-ay013ne-core-i7-radeon-m-full-hd-garantiya-IDSG86q.html
13,46,Ігровий Ноутбук Asus TUF FX705D 17.3 120GHz Ryzen 5/GTX 1650/ 16GB/512,19 800 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/groviy-noutbuk-asus-tuf-fx705d-17-3-120ghz-ryzen-5-gtx-1650-16gb-512-IDSG7fX.html
13,47,Ноутбук ASUS WIN-LRID4JK9LOK Windows 10,7 000 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-win-lrid4jk9lok-windows-10-IDSG6kX.html
13,48,Ноутбук Lenovo S110,400 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-s110-IDSFjkW.html
13,49,Ноутбук Ноутбук Acer Aspire 5310,1 555 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-noutbuk-acer-aspire-5310-IDScbQX.html
13,50,Ноутбук Acer v5 б/у,4 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-acer-v5-b-u-IDSFXHo.html
13,51,Ноутбук Samsung R528 неробочий,550 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-samsung-r528-nerobochiy-IDS8NcG.html
13,52,Ноутбук Lenovo Legion 5 RTX3070 Win11 Ryzen 5 1TB SSD,40 900 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-legion-5-rtx3070-win11-ryzen-5-1tb-ssd-IDPWyEx.html
14,1,"Трансформер Lenovo X1 Yoga 14"" 2к ips |i5-8350u |8gb |NVMe 256gb |360°",11 500 грн.,https://www.olx.ua//d/uk/obyavlenie/transformer-lenovo-x1-yoga-14-2k-ips-i5-8350u-8gb-nvme-256gb-360-IDSoKh1.html
14,2,Acre Nitro 5 AN515-57,30 999 грн.,https://www.olx.ua//d/uk/obyavlenie/acre-nitro-5-an515-57-IDSxwa1.html
14,3,Зарядное устройство Асер асус леново самсунг Зарядка Acer ASUS 19v,325 грн.,https://www.olx.ua//d/uk/obyavlenie/zaryadnoe-ustroystvo-aser-asus-lenovo-samsung-zaryadka-acer-asus-19v-IDE94bO.html
14,4,Ноутбук Lenovo Legion 5 RTX3070 Win11 Ryzen 5 1TB SSD,40 900 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-legion-5-rtx3070-win11-ryzen-5-1tb-ssd-IDPWyEx.html
14,5,Ноутбук Trekstor P15,6 000 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-trekstor-p15-IDSFRFr.html
14,6,Ноутбук ASUS C433TA-AJ0013,13 200 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-c433ta-aj0013-IDPAQ88.html
14,7,Ноутбук asus  ssd 512 гб  граний варіант для роботи та навчання,3 900 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-ssd-512-gb-graniy-varant-dlya-roboti-ta-navchannya-IDSFMX7.html
14,8,Сенсорный Ноутбук - Планшет Dell  Intel i7-6500U  8Gb  SSD 240Gb  13.3,7 800 грн.,https://www.olx.ua//d/uk/obyavlenie/sensornyy-noutbuk-planshet-dell-intel-i7-6500u-8gb-ssd-240gb-13-3-IDRCY4J.html
14,9,Продам ноутбук ASUS.,1 500 грн.,https://www.olx.ua//d/uk/obyavlenie/prodam-noutbuk-asus-IDSaTA5.html
14,10,Игровой Ноутбук HP Pavilion Gaming 15),15 500 грн.,https://www.olx.ua//d/uk/obyavlenie/igrovoy-noutbuk-hp-pavilion-gaming-15-IDSzdDT.html
14,11,Ноутбук Sony Vaio I7 Intel,6 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-sony-vaio-i7-intel-IDSDbLT.html
14,12,Ноутбук. Хорошоий ноутбук для навчання. Сучасний ноутбук Asus,5 995 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-horoshoiy-noutbuk-dlya-navchannya-suchasniy-noutbuk-asus-IDSuoaf.html
14,13,Ноутбук samsung rv508,1 500 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-samsung-rv508-IDSFomg.html
14,14,DDR2 2Гб пам'ять для ноутбуків  800Мгц 6400s sodimm ОЗУ,135 грн.,https://www.olx.ua//d/uk/obyavlenie/ddr2-2gb-pamyat-dlya-noutbukv-800mgts-6400s-sodimm-ozu-IDEux7O.html
14,15,"Игровой ноутбук Asus 15.6""/GTX850/i7-4700hq 8ядер/12gb/ssd256gb",15 995 грн.,https://www.olx.ua//d/uk/obyavlenie/igrovoy-noutbuk-asus-15-6-gtx850-i7-4700hq-8yader-12gb-ssd256gb-IDSvc9g.html
14,16,MacBook Pro 15’ 2018 6-Core i7-8750H 32Gb Radeon 555X 4GB,25 000 грн.,https://www.olx.ua//d/uk/obyavlenie/macbook-pro-15-2018-6-core-i7-8750h-32gb-radeon-555x-4gb-IDReU7t.html
14,17,"Ноутбук екран 15 6"" Lenovo",19 400 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-ekran-15-6-lenovo-IDSG1pq.html
14,18,Продам ноутбук,5 000 грн.,https://www.olx.ua//d/uk/obyavlenie/prodam-noutbuk-IDSsk2h.html
14,19,Трансформер Ноутбук Lenovo ThinkPad Yoga 370 i5/8/256,7 900 грн.,https://www.olx.ua//d/uk/obyavlenie/transformer-noutbuk-lenovo-thinkpad-yoga-370-i5-8-256-IDQXVYD.html
14,20,Продам ноутбук TOSHIBA SATELLITE L500D-17 Н,950 грн.,https://www.olx.ua//d/uk/obyavlenie/prodam-noutbuk-toshiba-satellite-l500d-17-n-IDSFnFz.html
14,21,Ноутбук Asus X515 i5 ОЗУ 16 gb HDD 512 gb Iris Xe Graphics,14 700 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-x515-i5-ozu-16-gb-hdd-512-gb-iris-xe-graphics-IDSFTYu.html
14,22,Ноутбук з сенсорним екраном Lenovo Thinkpad t470s i5-7300u озу 8 ssd,7 290 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-z-sensornim-ekranom-lenovo-thinkpad-t470s-i5-7300u-ozu-8-ssd-IDSoSOz.html
14,23,Ноутбук Acer на запчастини,1 500 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-acer-na-zapchastini-IDSAHIL.html
14,24,Ноутбук fujitsu ah532 на розборку,1 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-fujitsu-ah532-na-rozborku-IDD7fO0.html
14,25,Ноутбук Dell P05G,1 800 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-dell-p05g-IDSFzcs.html
14,26,Охлаждающая подставка под ноутбук,700 грн.,https://www.olx.ua//d/uk/obyavlenie/ohlazhdayuschaya-podstavka-pod-noutbuk-IDS5BzR.html
14,27,Fujitsu Lifebook UH572 на запчасті або подетально,700 грн.,https://www.olx.ua//d/uk/obyavlenie/fujitsu-lifebook-uh572-na-zapchast-abo-podetalno-IDSFRja.html
14,28,Оперативка с новых ноутов DDR4-3200 sodimm 8 Гб с гарантийным талоном,450 грн.,https://www.olx.ua//d/uk/obyavlenie/operativka-s-novyh-noutov-ddr4-3200-sodimm-8-gb-s-garantiynym-talonom-IDSyitV.html
14,29,Dell 7530 FullHD IPS  i5-8300H  8-16 Gb  256 Gb SSD  6-7 год батарея,10 500 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/dell-7530-fullhd-ips-i5-8300h-8-16-gb-256-gb-ssd-6-7-god-batareya-IDSBcdg.html
14,30,Ноутбук дитячий навчальний Limo Toy SK 7442-7443,1 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-dityachiy-navchalniy-limo-toy-sk-7442-7443-IDSG7je.html
14,31,Ноутбук hp Pavilion dv7 розборка,200 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-pavilion-dv7-rozborka-IDRbX3k.html
14,32,Ігровий ноутбук Acer Nitro 5,32 999 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/groviy-noutbuk-acer-nitro-5-IDSCxOT.html
14,33,Ноутбук Asus k52jr,2 700 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-k52jr-IDSaNcK.html
14,34,Ноутбук SAMSUNG.,5 500 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-samsung-IDSpvEN.html
14,35,Продам ноутбук Dell precision m6800 полный фарш,8 900 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/prodam-noutbuk-dell-precision-m6800-polnyy-farsh-IDSDWDM.html
14,36,Ноутбук Hp Для роботи та навчання,4 800 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-dlya-roboti-ta-navchannya-IDSuhSS.html
14,37,Продам ноутбук Asus tuf gaming игровой ноутбук,18 500 грн.,https://www.olx.ua//d/uk/obyavlenie/prodam-noutbuk-asus-tuf-gaming-igrovoy-noutbuk-IDSFCvt.html
14,38,Ноутбук HP G6 250,5 500 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-g6-250-IDSG8rN.html
14,39,Ноутбук Lenovo G575 в хорошому стані,2 499 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-g575-v-horoshomu-stan-IDSFL4p.html
14,40,"HP 15M-ee0013dx ENVY x360 m 15.6"" 256GB SSD Ryzen 5 4500U  16GB тач",18 000 грн.,https://www.olx.ua//d/uk/obyavlenie/hp-15m-ee0013dx-envy-x360-m-15-6-256gb-ssd-ryzen-5-4500u-16gb-tach-IDSewKy.html
14,41,Продам нетбук - HP mini 110-3100! Б/У! Отличное состояние!,1 100 грн.,https://www.olx.ua//d/uk/obyavlenie/prodam-netbuk-hp-mini-110-3100-b-u-otlichnoe-sostoyanie-IDSDVez.html
14,42,"Dell Precision 7520 15.6"" FHD Xeon E3 16Gb SSD 128Gb+HDD500 AMD VX4130",18 000 грн.,https://www.olx.ua//d/uk/obyavlenie/dell-precision-7520-15-6-fhd-xeon-e3-16gb-ssd-128gb-hdd500-amd-vx4130-IDQdYD4.html
14,43,Ноутбук Lenovo G580 по запчастям.,600 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-g580-po-zapchastyam-IDB2rWS.html
14,44,Ноутбук 2 ядра хороший офисный ноутбук,1 599 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-2-yadra-horoshiy-ofisnyy-noutbuk-IDSDRDp.html
14,45,Ноутбук asus Eee pc 1225c продам за  2000 грн,2 000 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-eee-pc-1225c-prodam-za-2000-grn-IDSG4jz.html
14,46,Ноутбук Samsung r25plus,1 500 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-samsung-r25plus-IDRBi1r.html
14,47,Ноутбук HP Pavilion g6-2025sr (B4E93EA),500 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-pavilion-g6-2025sr-b4e93ea-IDRoIrs.html
14,48,Екран Ноутбук dell 15.6 fhd 5510 5520 9560.,4 000 грн.,https://www.olx.ua//d/uk/obyavlenie/ekran-noutbuk-dell-15-6-fhd-5510-5520-9560-IDSCED0.html
14,49,Ноутбук HP планшет,6 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-planshet-IDSFSGJ.html
14,50,Ноутбук Toshiba EVOO i7-6660U 8gb ram 256 gb ssd 2.4 GHz FHD,11 000 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-toshiba-evoo-i7-6660u-8gb-ram-256-gb-ssd-2-4-ghz-fhd-IDQXKG8.html
14,51,Продам ноутбук Asus,6 000 грн.,https://www.olx.ua//d/uk/obyavlenie/prodam-noutbuk-asus-IDSm6KQ.html
14,52,Ноутбук Dell на запчастини,500 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-dell-na-zapchastini-IDSFuh6.html
15,1,Ноутбук 15.6 Lenovo L540/Full-HD/i5-4200M/DDR3-8GB/SSD-120GB/USB.3/Win,7 560 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-15-6-lenovo-l540-full-hd-i5-4200m-ddr3-8gb-ssd-120gb-usb-3-win-IDSnjon.html
15,2,SSD  128gb 250gb 512gb 960gb,250 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/ssd-128gb-250gb-512gb-960gb-IDS4hY3.html
15,3,Legion 5/IPS/FullHD165 Гц /AMD Ryzen7 5800H/16 ГБ/SSD 1 ТБ RTX3060,37 800 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/legion-5-ips-fullhd165-gts-amd-ryzen7-5800h-16-gb-ssd-1-tb-rtx3060-IDSDi68.html
15,4,Ігровий Ноутбук Asus VivoBook M570DD,13 800 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/groviy-noutbuk-asus-vivobook-m570dd-IDO4OYl.html
15,5,"Ноутбук Apple A1502 MacBook Pro Retina 13"" Intel Core i5 SSD 512 Gb",7 500 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-apple-a1502-macbook-pro-retina-13-intel-core-i5-ssd-512-gb-IDSG6Eh.html
15,6,Ноутбук Asus UX425J не рабочий  на запчастини,6 000 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-ux425j-ne-rabochiy-na-zapchastini-IDRB9Xd.html
15,7,Старый ноутбук Asus на детали,920 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/staryy-noutbuk-asus-na-detali-IDRgfPS.html
15,8,Ноутбук Самсунг,800 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-samsung-IDSAl4k.html
15,9,Ноутбук Asus Rog Strix G713IM,42 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-rog-strix-g713im-IDRJFoU.html
15,10,Продам ноутбук под восстановление Msi,800 грн.,https://www.olx.ua//d/uk/obyavlenie/prodam-noutbuk-pod-vosstanovlenie-msi-IDSygSQ.html
15,11,Ноутбук для школы,2 000 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-dlya-shkoly-IDSFrvv.html
15,12,Ноутбук Asus ROG g752vs,21 000 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-rog-g752vs-IDSxMog.html
15,13,Ноутбук Lenovo IdeaPad S145-15AST в дуже гарному стані,4 999 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-ideapad-s145-15ast-v-duzhe-garnomu-stan-IDSCupT.html
15,14,"Ноутбук Apple A1706 MacBook Pro TB Retina 13"" (Z0UM000WT) Space Gray",39 999 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-apple-a1706-macbook-pro-tb-retina-13-z0um000wt-space-gray-IDQK17I.html
15,15,"новий HP Pavilion x360 14"" FHD IPS 2-in-1  i5-1135G7 8GB 512GB PCIe",18 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noviy-hp-pavilion-x360-14-fhd-ips-2-in-1-i5-1135g7-8gb-512gb-pcie-IDSpq3M.html
